Wavelength (nm),Average Intensity
579.0,12.165147464685843
580.0,18.078870773333335
581.0,26.602656087099305
582.0,36.43587069887344
583.0,47.88027063748118
584.0,60.04189606945974
585.0,71.49856166523267
586.0,84.45809607635043
587.0,95.35096697771637
588.0,108.75775109013368
589.0,118.04025720423276
590.0,127.1859487
591.0,135.90581091832044
592.0,141.9384981761857
593.0,147.17665557562327
594.0,153.8752756337718
595.0,157.4442444
596.0,158.65886068919838
597.0,162.20843502265214
598.0,164.96465598342036
599.0,166.38339271679925
600.0,167.11849976666667
601.0,167.65905349858753
602.0,167.60334772826954
603.0,167.36481847546943
604.0,165.97804112697722
605.0,165.82585657302232
606.0,163.42201522265555
607.0,163.4428238515408
608.0,161.17094896780387
609.0,159.55076167600245
610.0,159.0538483
611.0,156.5432579407118
612.0,154.27447158969468
613.0,152.52042899261525
614.0,150.41768769246332
615.0,146.25763497559535
616.0,144.7133487379163
617.0,143.53908751342942
618.0,139.3036458098842
619.0,136.06506334572416
620.0,134.13822430000002
621.0,130.1467702566829
622.0,127.2309561130718
623.0,123.81424461845
624.0,120.63841355413875
625.0,117.73284448297913
626.0,114.95199609807248
627.0,112.00268582725533
628.0,110.02011848738384
629.0,106.6569079888028
630.0,104.04114279999999
631.0,102.6499928659433
632.0,99.18097795656332
633.0,96.64062584949914
634.0,94.30104412440096
635.0,91.31799644142468
636.0,89.73386979628754
637.0,86.19053311806408
638.0,84.90003146345276
639.0,82.52519477315815
640.0,80.06393432666665
641.0,78.92087809333333
642.0,76.40747832999999
643.0,74.52196757
644.0,71.84259796333333
645.0,70.39510854000001
646.0,67.99797820666667
647.0,66.27921549333333
648.0,63.786379496666676
649.0,62.91498947333334
650.0,60.57363891333333
651.0,58.66360453544914
652.0,57.679927223865
653.0,55.29948448590718
654.0,54.00113577908481
655.0,52.413750198865465
656.0,50.61755146858136
657.0,48.64480490088979
658.0,47.7483553837964
659.0,46.15182001969904
660.0,44.973154703333336
661.0,43.24759419666666
662.0,42.16246795666667
663.0,40.75882594
664.0,39.75130081333334
665.0,38.20943959666667
666.0,37.53433100666667
667.0,35.95817438666666
668.0,35.12284088333333
669.0,33.84453201333333
670.0,33.063514706666666
671.0,31.90023358666667
672.0,31.468879063333333
673.0,29.99452082666667
674.0,29.306603113333335
675.0,28.175100959999998
676.0,27.571378706666664
677.0,26.497887296666665
678.0,25.86834462666667
679.0,25.02745819
680.0,24.576729456666666
681.0,23.39849927537901
682.0,22.338896934390387
683.0,22.386396437482038
684.0,21.16204305327172
685.0,20.7471959583609
686.0,20.106840157765046
687.0,19.323085007139667
688.0,18.659115004071836
689.0,18.03316526379596
690.0,17.69262695
691.0,17.13399696666667
692.0,16.94994735666667
693.0,16.353057856666666
694.0,15.606473603333333
695.0,15.223699253333335
696.0,14.835219066666667
697.0,14.596235276666667
698.0,13.846977870000002
699.0,13.621807096666666
700.0,13.063587506666666
