SetCrun1,,
Time (sec),Abs,
305.25,0.05464796349,
305.75,0.05477679893,
306.25,0.05458602309,
306.75,0.05462520942,
307.25,0.05455467477,
307.75,0.05469531566,
308.25,0.05463704094,
308.75,0.05470113084,
309.25,0.05462832376,
309.75,0.05469161645,
310.25,0.05478649214,
310.75,0.05463184416,
311.25,0.05452209711,
311.75,0.05469379202,
312.25,0.0546179302,
312.75,0.05455810949,
313.25,0.05475765467,
313.75,0.05471563339,
314.25,0.05454657599,
314.75,0.05469100177,
315.25,0.05480854586,
315.75,0.05453201756,
316.25,0.05465811864,
316.75,0.05460195988,
317.25,0.05491477996,
317.75,0.05477483198,
318.25,0.05468794703,
318.75,0.05466648564,
319.25,0.05452544242,
319.75,0.05471002683,
320.25,0.05463621765,
320.75,0.05486710742,
321.25,0.054702539,
321.75,0.05470033735,
322.25,0.05457607284,
322.75,0.05488975346,
323.25,0.0547064431,
323.75,0.05479544774,
324.25,0.05463199317,
324.75,0.05471049622,
325.25,0.05469599366,
325.75,0.05464429036,
326.25,0.0548158586,
326.75,0.05460498482,
327.25,0.05475777015,
327.75,0.05456365645,
328.25,0.05470659211,
328.75,0.05453609675,
329.25,0.05473486707,
329.75,0.05469822511,
330.25,0.05472729355,
330.75,0.05463199317,
331.25,0.05462700129,
331.75,0.05453078449,
332.25,0.05470265821,
332.75,0.05471636727,
333.25,0.05461942777,
333.75,0.05478925258,
334.25,0.05460521951,
334.75,0.05467602983,
335.25,0.05455681682,
335.75,0.05473592505,
336.25,0.05460319296,
336.75,0.05471052602,
337.25,0.05469848961,
337.75,0.05485982448,
338.25,0.05499404296,
338.75,0.05491666123,
339.25,0.05489983037,
339.75,0.05479647592,
340.25,0.05499301478,
340.75,0.05491466448,
341.25,0.05506179854,
341.75,0.05501734093,
342.25,0.05483377352,
342.75,0.05494747683,
343.25,0.0549187474,
343.75,0.05500150472,
344.25,0.05499365926,
344.75,0.0549341999,
345.25,0.05492277071,
345.75,0.05487433448,
346.25,0.05500553176,
346.75,0.05496363714,
347.25,0.05494982749,
347.75,0.05501155555,
348.25,0.05485245213,
348.75,0.05475269258,
349.25,0.05476593599,
349.75,0.0547064431,
350.25,0.05463988706,
350.75,0.05466595665,
351.25,0.05463716015,
351.75,0.05461755022,
352.25,0.0545778051,
352.75,0.05454255268,
353.25,0.05465468392,
353.75,0.05465215817,
354.25,0.05457272753,
354.75,0.05470033735,
355.25,0.05448338762,
355.75,0.05459292233,
356.25,0.05443696678,
356.75,0.0545902513,
357.25,0.05468741804,
357.75,0.05456480011,
358.25,0.05459750071,
358.75,0.05461155996,
359.25,0.05459277332,
359.75,0.05462840945,
360.25,0.05463862792,
360.75,0.05465808883,
361.25,0.05464898795,
361.75,0.05465905741,
362.25,0.05456629768,
362.75,0.05467990413,
363.25,0.05457513407,
363.75,0.05464540794,
364.25,0.05463246256,
